ZipCode	primary_city	state	Latitude	Longitude
37744	Greeneville	TN	36.16	-82.81
37762	Jellico	TN	36.57	-84.12
37826	Niota	TN	35.51	-84.54
37851	Pruden	TN	36.58	-83.91
37854	Rockwood	TN	35.87	-84.67
37873	Surgoinsville	TN	36.47	-82.85
37914	Knoxville	TN	35.98	-83.8
37922	Knoxville	TN	35.86	-84.1
37932	Knoxville	TN	35.92	-84.2
37938	Knoxville	TN	36.12	-83.94
38039	Grand Junction	TN	35.04	-89.18
38061	Pocahontas	TN	35.05	-88.81
38071	Tipton	TN	35.46	-89.97
38079	Tiptonville	TN	36.37	-89.47
38109	Memphis	TN	35.04	-90.16
38127	Memphis	TN	35.24	-90.02
38139	Germantown	TN	35.08	-89.76
38141	Memphis	TN	35.02	-89.86
38220	Atwood	TN	35.97	-88.67
38221	Big Sandy	TN	36.23	-88.08
38254	Samburg	TN	36.38	-89.35
38257	South Fulton	TN	36.49	-88.88
38331	Eaton	TN	35.96	-89.13
38333	Eva	TN	36.11	-87.99
38369	Rutherford	TN	36.12	-88.99
38393	Chewalla	TN	35.02	-88.67
38463	Iron City	TN	35.02	-87.58
38475	Olivehill	TN	35.26	-88.04
38476	Primm Springs	TN	35.8	-87.25
38488	Taft	TN	35.05	-86.68
38547	Brush Creek	TN	36.11	-86.01
38558	Crossville	TN	36.01	-84.87
38575	Moss	TN	36.59	-85.68
38581	Rock Island	TN	35.71	-85.6
38622	Crowder	MS	34.17	-90.13
38625	Dumas	MS	34.63	-88.83
38647	Michigan City	MS	34.98	-89.25
38669	Sherard	MS	34.21	-90.71
38702	Greenville	MS	33.54	-91.18
38745	Grace	MS	32.97	-90.99
38761	Moorhead	MS	33.44	-90.5
38767	Rena Lara	MS	34.14	-90.78
38834	Corinth	MS	34.93	-88.51
38839	Derma	MS	33.85	-89.28
38847	Golden	MS	34.48	-88.18
38875	Trebloc	MS	33.83	-88.85
38916	Calhoun City	MS	33.85	-89.31
38949	Paris	MS	34.19	-89.43
38958	Swan Lake	MS	33.3	-90.43
39038	Belzoni	MS	33.17	-90.48
39057	Conehatta	MS	32.45	-89.27
39069	Fayette	MS	31.71	-91.06
39096	Lorman	MS	31.81	-91.19
39108	Mc Cool	MS	33.16	-89.33
39120	Natchez	MS	31.54	-91.38
39165	Sibley	MS	31.39	-91.37
39176	Vaiden	MS	33.33	-89.75
39208	Pearl	MS	32.26	-90.09
39209	Jackson	MS	32.4	-90.29
39272	Byram	MS	32.19	-90.26
39335	Lauderdale	MS	32.52	-88.46
39339	Louisville	MS	33.12	-89.05
39359	Sebastopol	MS	32.56	-89.33
39362	State Line	MS	31.43	-88.47
39422	Bay Springs	MS	31.98	-89.28
39451	Leakesville	MS	31.15	-88.55
39463	Nicholson	MS	30.49	-89.68
39483	Foxworth	MS	31.27	-89.95
39555	Hurley	MS	30.66	-88.49
39558	Lakeshore	MS	30.21	-89.48
39572	Pearlington	MS	30.24	-89.6
39577	Wiggins	MS	30.86	-89.13
39656	Oak Vale	MS	31.44	-90
39657	Osyka	MS	31	-90.47
39668	Union Church	MS	31.7	-90.82
39669	Woodville	MS	31.1	-91.29
39730	Aberdeen	MS	33.82	-88.55
39739	Brooksville	MS	33.23	-88.58
39747	Kilmichael	MS	33.43	-89.56
39766	Steens	MS	33.57	-88.31
39818	Bainbridge	GA	30.7	-84.67
39827	Cairo	GA	30.97	-84.2
39854	Georgetown	GA	31.85	-85.04
39877	Parrott	GA	31.92	-84.49
39901	Atlanta	GA	33.76	-84.42
40009	Bradfordsville	KY	37.49	-85.14
40036	Lockport	KY	38.43	-84.98
40041	Masonic Home	KY	38.26	-85.66
40045	Milton	KY	38.71	-85.37
40107	Boston	KY	37.78	-85.66
40111	Cloverport	KY	37.83	-86.62
40118	Fairdale	KY	38.11	-85.75
40119	Falls Of Rough	KY	37.6	-86.55
40241	Louisville	KY	38.3	-85.58
40245	Louisville	KY	38.27	-85.45
40258	Louisville	KY	38.15	-85.88
40272	Louisville	KY	38.08	-85.85
40317	Elliottville	KY	38.18	-83.27
40328	Gravel Switch	KY	37.58	-85.05
40355	New Liberty	KY	38.62	-84.89
40445	Livingston	KY	37.29	-84.21
40452	Mitchellsburg	KY	37.6	-84.95
40475	Richmond	KY	37.74	-84.29
40486	Tyner	KY	37.34	-83.9
40511	Lexington	KY	38.13	-84.48
40513	Lexington	KY	38.02	-84.61
40515	Lexington	KY	37.92	-84.39
40516	Lexington	KY	38.07	-84.36
40601	Frankfort	KY	38.19	-84.86
40604	Frankfort	KY	38.18	-84.86
40618	Frankfort	KY	38.19	-84.86
40724	Bush	KY	37.09	-83.87
40729	East Bernstadt	KY	37.18	-84.11
40754	Nevisdale	KY	36.65	-84.11
40769	Williamsburg	KY	36.73	-84.16
40813	Calvin	KY	36.71	-83.59
40826	Eolia	KY	37.05	-82.79
40868	Stinnett	KY	37.09	-83.39
40927	Closplint	KY	36.87	-83.06
40940	Frakes	KY	36.6	-83.94
40983	Sextons Creek	KY	37.33	-83.75
41008	Carrollton	KY	38.67	-85.16
41049	Hillsboro	KY	38.29	-83.65
41065	Muses Mills	KY	38.35	-83.52
41074	Dayton	KY	39.11	-84.46
41129	Catlettsburg	KY	38.41	-82.6
41159	Martha	KY	38.01	-82.95
41175	South Shore	KY	38.72	-82.96
41189	Tollesboro	KY	38.57	-83.57
41216	East Point	KY	37.74	-82.79
41226	Keaton	KY	37.98	-82.96
41230	Louisa	KY	38.1	-82.6
41231	Lovely	KY	37.81	-82.39
41317	Clayhole	KY	37.45	-83.15
41333	Heidelberg	KY	37.55	-83.77
41351	Mistletoe	KY	37.31	-83.59
41352	Mize	KY	37.86	-83.37
41425	Ezel	KY	37.89	-83.44
41433	Gapville	KY	37.63	-82.95
41477	Wrigley	KY	38.01	-83.27
41503	South Williamson	KY	37.66	-82.29
41537	Jenkins	KY	37.17	-82.62
41568	Stopover	KY	37.52	-82.03
41572	Virgie	KY	37.31	-82.64
41602	Auxier	KY	37.73	-82.75
41640	Hueysville	KY	37.47	-82.95
41659	Stanville	KY	37.58	-82.62
41667	Weeksbury	KY	37.31	-82.69
41714	Bear Branch	KY	37.16	-83.54
41735	Delphia	KY	37.02	-83.08
41772	Vest	KY	37.39	-83
41819	Gordon	KY	36.99	-83.11
41835	Mc Roberts	KY	37.21	-82.66
41839	Mousie	KY	37.41	-82.87
42041	Fulton	KY	36.51	-88.88
42050	Hickman	KY	36.56	-89.18
42076	New Concord	KY	36.59	-88.06
42084	Tolu	KY	37.43	-88.25
42127	Cave City	KY	37.13	-85.96
42134	Franklin	KY	36.72	-86.57
42140	Gamaliel	KY	36.63	-85.79
42151	Hestand	KY	36.65	-85.61
42211	Cadiz	KY	36.86	-87.82
42214	Center	KY	37.14	-85.68
42223	Fort Campbell	KY	36.63	-87.46
42287	Welchs Creek	KY	37.31	-86.52
42322	Beech Grove	KY	37.61	-87.4
42339	Dunmor	KY	37.08	-87.01
42351	Lewisport	KY	37.93	-86.9
42361	Olaton	KY	37.53	-86.7
42411	Fredonia	KY	37.2	-88.05
42445	Princeton	KY	37.1	-87.88
42451	Reed	KY	37.87	-87.37
42503	Somerset	KY	37.16	-84.52
42528	Dunnville	KY	37.2	-85
42541	Middleburg	KY	37.35	-84.81
42558	Tateville	KY	36.96	-84.58
42602	Albany	KY	36.69	-85.13
42635	Pine Knot	KY	36.68	-84.4
42642	Russell Springs	KY	37.05	-85.07
42649	Strunk	KY	36.62	-84.43
42701	Elizabethtown	KY	37.7	-85.87
42717	Burkesville	KY	36.79	-85.36
42721	Caneyville	KY	37.42	-86.48
42753	Knifley	KY	37.22	-85.14
43006	Brinkhaven	OH	40.47	-82.19
43019	Fredericktown	OH	40.47	-82.54
43046	Millersport	OH	39.89	-82.54
43070	Rosewood	OH	40.22	-83.96
43144	Murray City	OH	39.53	-82.19
43152	South Bloomingville	OH	39.41	-82.59
43153	South Solon	OH	39.73	-83.61
43162	West Jefferson	OH	39.94	-83.3
43213	Columbus	OH	39.97	-82.86
43217	Columbus	OH	39.82	-82.92
43228	Columbus	OH	39.97	-83.13
43240	Columbus	OH	40.14	-82.98
43316	Carey	OH	40.95	-83.38
43343	Quincy	OH	40.29	-83.96
43349	Shauck	OH	40.59	-82.65
43357	West Liberty	OH	40.25	-83.75
43413	Cygnet	OH	41.24	-83.64
43436	Isle Saint George	OH	41.72	-82.82
43438	Kelleys Island	OH	41.6	-82.71
43462	Rudolph	OH	41.29	-83.7
43504	Berkey	OH	41.71	-83.83
43518	Edon	OH	41.55	-84.76
43529	Hoytville	OH	41.19	-83.78
43551	Perrysburg	OH	41.55	-83.62
43611	Toledo	OH	41.71	-83.49
43614	Toledo	OH	41.6	-83.63
43617	Toledo	OH	41.66	-83.73
43618	Oregon	OH	41.67	-83.39
43728	Chesterhill	OH	39.48	-81.86
43739	Glenford	OH	39.88	-82.31
43749	Kimbolton	OH	40.15	-81.57
43752	Laings	OH	39.71	-80.99
43804	Baltic	OH	40.44	-81.7
43830	Nashport	OH	40.04	-82.12
43837	Port Washington	OH	40.32	-81.51
43843	Walhonding	OH	40.35	-82.18
43920	East Liverpool	OH	40.63	-80.56
43946	Sardis	OH	39.66	-80.95
43962	Summitville	OH	40.67	-80.88
43973	Freeport	OH	40.21	-81.26
44003	Andover	OH	41.6	-80.56
44030	Conneaut	OH	41.92	-80.57
44049	Kipton	OH	41.27	-82.31
44090	Wellington	OH	41.16	-82.22
44132	Euclid	OH	41.61	-81.5
44139	Solon	OH	41.38	-81.44
44140	Bay Village	OH	41.48	-81.92
44141	Brecksville	OH	41.3	-81.61
44202	Aurora	OH	41.31	-81.34
44216	Clinton	OH	40.92	-81.63
44275	Spencer	OH	41.09	-82.12
44285	Wayland	OH	41.16	-81.07
44312	Akron	OH	41.01	-81.44
44319	Akron	OH	40.98	-81.53
44321	Akron	OH	41.09	-81.65
44333	Akron	OH	41.16	-81.63
44411	Deerfield	OH	41.03	-81.05
44427	Kensington	OH	40.7	-80.93
44439	Mesopotamia	OH	41.46	-80.96
44453	Orangeville	OH	41.34	-80.52
44505	Youngstown	OH	41.13	-80.62
44514	Youngstown	OH	41	-80.61
44515	Youngstown	OH	41.1	-80.76
44619	Damascus	OH	40.9	-80.91
44628	Glenmont	OH	40.53	-82.17
44640	Limaville	OH	40.99	-81.15
44699	Tippecanoe	OH	40.27	-81.28
44706	Canton	OH	40.75	-81.42
44718	Canton	OH	40.85	-81.45
44720	North Canton	OH	40.9	-81.43
44730	East Canton	OH	40.77	-81.27
44817	Bloomdale	OH	41.17	-83.55
44822	Butler	OH	40.58	-82.42
44840	Jeromesville	OH	40.8	-82.19
44870	Sandusky	OH	41.45	-82.71
44901	Mansfield	OH	40.79	-82.51
44904	Mansfield	OH	40.66	-82.61
44905	Mansfield	OH	40.78	-82.47
45003	College Corner	OH	39.56	-84.81
45032	Harveysburg	OH	39.5	-84.01
45051	Mount Saint Joseph	OH	39.1	-84.65
45070	West Elkton	OH	39.59	-84.56
45101	Aberdeen	OH	38.66	-83.76
45123	Greenfield	OH	39.35	-83.38
45164	Port William	OH	39.55	-83.78
45174	Terrace Park	OH	39.16	-84.31
45228	Cincinnati	OH	39.06	-84.42
45233	Cincinnati	OH	39.12	-84.67
45245	Cincinnati	OH	39.06	-84.28
45246	Cincinnati	OH	39.29	-84.47
45306	Botkins	OH	40.46	-84.18
45307	Bowersville	OH	39.58	-83.72
45332	Hollansburg	OH	39.99	-84.79
45369	South Vienna	OH	39.92	-83.61
45414	Dayton	OH	39.85	-84.21
45426	Dayton	OH	39.8	-84.32
45434	Dayton	OH	39.72	-84.03
45458	Dayton	OH	39.6	-84.16
45502	Springfield	OH	39.86	-83.75
45503	Springfield	OH	39.96	-83.77
45504	Springfield	OH	39.95	-83.87
45620	Cheshire	OH	38.96	-82.14
45644	Kingston	OH	39.47	-82.91
45680	South Point	OH	38.41	-82.57
45697	Winchester	OH	38.94	-83.65
45717	Carbondale	OH	39.37	-82.27
45734	Graysville	OH	39.66	-81.17
45767	New Matamoras	OH	39.53	-81.12
45771	Racine	OH	38.96	-81.91
45821	Cecil	OH	41.21	-84.6
45845	Fort Loramie	OH	40.34	-84.37
45890	Vanlue	OH	40.97	-83.48
45898	Willshire	OH	40.74	-84.79
45999	Cincinnati	OH	39.09	-84.51
46017	Anderson	IN	40.07	-85.61
46035	Colfax	IN	40.19	-86.66
46055	Mc Cordsville	IN	39.9	-85.93
46065	Rossville	IN	40.42	-86.59
46102	Advance	IN	39.99	-86.62
46124	Edinburgh	IN	39.35	-85.96
46133	Glenwood	IN	39.62	-85.3
46175	Russellville	IN	39.85	-86.98
46234	Indianapolis	IN	39.81	-86.33
46235	Indianapolis	IN	39.84	-85.97
46259	Indianapolis	IN	39.65	-85.98
46290	Indianapolis	IN	39.94	-86.16
46320	Hammond	IN	41.69	-87.51
46349	Lake Village	IN	41.12	-87.45
46360	Michigan City	IN	41.71	-86.87
46365	Mill Creek	IN	41.61	-86.55
46403	Gary	IN	41.61	-87.26
46406	Gary	IN	41.6	-87.41
46410	Merrillville	IN	41.47	-87.32
46510	Claypool	IN	41.12	-85.87
46530	Granger	IN	41.73	-86.13
46534	Knox	IN	41.29	-86.62
46571	Topeka	IN	41.53	-85.54
46614	South Bend	IN	41.6	-86.28
46619	South Bend	IN	41.66	-86.35
46635	South Bend	IN	41.71	-86.2
46637	South Bend	IN	41.73	-86.24
46737	Fremont	IN	41.73	-84.93
46740	Geneva	IN	40.59	-84.95
46743	Harlan	IN	41.22	-84.83
46764	Larwill	IN	41.17	-85.62
46814	Fort Wayne	IN	41.05	-85.3
46819	Fort Wayne	IN	40.97	-85.13
46835	Fort Wayne	IN	41.15	-85.04
46845	Fort Wayne	IN	41.21	-85.11
46923	Delphi	IN	40.58	-86.67
46957	Matthews	IN	40.39	-85.5
46968	Ora	IN	41.18	-86.55
47003	West College Corner	IN	39.56	-84.83
47023	Holton	IN	39.07	-85.38
47043	Vevay	IN	38.79	-85.09
47060	West Harrison	IN	39.26	-84.82
47102	Austin	IN	38.74	-85.81
47104	Bethlehem	IN	38.54	-85.42
47116	Eckerty	IN	38.31	-86.61
47142	Mauckport	IN	38.02	-86.2
47224	Canaan	IN	38.89	-85.22
47225	Clarksburg	IN	39.43	-85.35
47243	Hanover	IN	38.71	-85.47
47249	Kurtz	IN	39	-86.23
47353	Liberty	IN	39.63	-84.92
47359	Montpelier	IN	40.55	-85.28
47384	Shirley	IN	39.89	-85.57
47390	Union City	IN	40.2	-84.81
47432	French Lick	IN	38.54	-86.62
47438	Jasonville	IN	39.16	-87.19
47448	Nashville	IN	39.2	-86.23
47456	Quincy	IN	39.47	-86.69
47520	Cannelton	IN	37.91	-86.73
47522	Crane	IN	38.89	-86.9
47524	Decker	IN	38.51	-87.52
47574	Rome	IN	37.93	-86.52
47615	Grandview	IN	37.93	-86.98
47631	New Harmony	IN	38.12	-87.93
47635	Rockport	IN	37.88	-87.05
47640	Hazleton	IN	38.48	-87.54
47712	Evansville	IN	37.93	-87.67
47715	Evansville	IN	37.97	-87.48
47725	Evansville	IN	38.11	-87.52
47744	Evansville	IN	37.91	-87.64
47838	Carlisle	IN	38.96	-87.4
47859	Marshall	IN	39.84	-87.18
47861	Merom	IN	39.05	-87.56
47868	Poland	IN	39.45	-86.97
47926	Burnettsville	IN	40.76	-86.59
47957	Medaryville	IN	41.08	-86.89
47982	State Line	IN	40.2	-87.53
47989	Waveland	IN	39.87	-87.04
48021	Eastpointe	MI	42.46	-82.94
48025	Franklin	MI	42.51	-83.3
48032	Jeddo	MI	43.15	-82.58
48060	Port Huron	MI	42.97	-82.42
48114	Brighton	MI	42.57	-83.75
48137	Gregory	MI	42.45	-84.08
48138	Grosse Ile	MI	42.13	-83.15
48144	Lambertville	MI	41.74	-83.62
48236	Grosse Pointe	MI	42.43	-82.89
48237	Oak Park	MI	42.46	-83.18
48242	Detroit	MI	42.22	-83.35
48313	Sterling Heights	MI	42.6	-83
48335	Farmington	MI	42.46	-83.41
48353	Hartland	MI	42.65	-83.75
48367	Leonard	MI	42.86	-83.14
48414	Bancroft	MI	42.87	-84.06
48442	Holly	MI	42.79	-83.62
48450	Lexington	MI	43.26	-82.53
48467	Port Austin	MI	44.04	-82.99
48505	Flint	MI	43.07	-83.69
48507	Flint	MI	42.97	-83.72
48509	Burton	MI	43.02	-83.61
48532	Flint	MI	43.01	-83.79
48607	Saginaw	MI	43.43	-83.93
48619	Comins	MI	44.8	-84.05
48632	Lake	MI	43.85	-85
48649	Oakley	MI	43.14	-84.16
48710	University Center	MI	43.56	-83.99
48726	Cass City	MI	43.6	-83.17
48746	Millington	MI	43.28	-83.52
48762	Spruce	MI	44.83	-83.46
48827	Eaton Rapids	MI	42.51	-84.65
48850	Lakeview	MI	43.44	-85.27
48855	Howell	MI	42.69	-83.88
48878	Rosebush	MI	43.69	-84.76
48906	Lansing	MI	42.79	-84.59
48911	Lansing	MI	42.67	-84.57
48912	Lansing	MI	42.74	-84.52
48917	Lansing	MI	42.73	-84.64
49058	Hastings	MI	42.65	-85.28
49082	Quincy	MI	41.94	-84.88
49085	Saint Joseph	MI	42.03	-86.45
49099	White Pigeon	MI	41.79	-85.64
49117	New Buffalo	MI	41.79	-86.74
49126	Sodus	MI	42.03	-86.38
49130	Union	MI	41.78	-85.86
49245	Homer	MI	42.14	-84.81
49251	Leslie	MI	42.45	-84.43
49270	Petersburg	MI	41.89	-83.71
49288	Waldron	MI	41.72	-84.41
49304	Baldwin	MI	43.89	-85.85
49309	Bitely	MI	43.74	-85.86
49310	Blanchard	MI	43.51	-85.08
49344	Shelbyville	MI	42.59	-85.63
49411	Free Soil	MI	44.1	-86.21
49418	Grandville	MI	42.9	-85.75
49431	Ludington	MI	43.95	-86.44
49450	Pullman	MI	42.48	-86.09
49512	Grand Rapids	MI	42.88	-85.53
49534	Grand Rapids	MI	42.97	-85.77
49544	Grand Rapids	MI	43.04	-85.75
49548	Grand Rapids	MI	42.87	-85.66
49639	Hersey	MI	43.84	-85.44
49654	Leland	MI	45.15	-86.05
49660	Manistee	MI	44.24	-86.32
49667	Merritt	MI	44.31	-84.93
49707	Alpena	MI	45.07	-83.43
49738	Grayling	MI	44.65	-84.7
49768	Paradise	MI	46.62	-85.03
49782	Beaver Island	MI	45.65	-85.55
49805	Allouez	MI	47.37	-88.35
49858	Menominee	MI	45.12	-87.62
49868	Newberry	MI	46.35	-85.5
49902	Alpha	MI	46.04	-88.38
49918	Copper Harbor	MI	47.46	-87.81
49938	Ironwood	MI	46.45	-90.15
49931	Houghton    MI	47.1133	-88.5871
50022	Atlantic	IA	41.39	-95.01
50027	Barnes City	IA	41.5	-92.46
50052	Clio	IA	40.63	-93.45
50071	Dows	IA	42.65	-93.5
